"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customdeque.ArrayDequePerformanceTest.constructorCapacity","avgt",1,3,1097.971982,194.514648,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.constructorCapacity","avgt",1,3,1483.239933,1858.381730,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.constructorCapacity","avgt",1,3,1939.902259,3005.770063,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.constructorCapacity","avgt",1,3,3650.538150,1944.861039,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.constructorCapacity","avgt",1,3,2620.826526,3065.475249,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.constructorCapacity","avgt",1,3,5049.694711,25612.858304,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.constructorCapacity","avgt",1,3,3241.332421,337.261688,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.constructorCapacity","avgt",1,3,3896.320424,5118.619113,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,20342.699842,61458.463641,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,33992.000029,8505.506967,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,52124.374957,19202.748164,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,71789.755767,38917.160987,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,85585.323606,5256.253316,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,107127.328890,23499.169116,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,125455.856346,38501.451421,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,152393.335560,171604.619041,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,201597.587479,618904.596612,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.constructorCollection","avgt",1,3,202367.572086,402119.381920,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,24.218605,104.564220,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,56.321717,646.802238,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,39.079789,104.472188,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,44.243479,38.898749,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,59.466076,186.660406,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,51.711609,391.726847,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,57.120258,463.396992,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,55.729142,564.779845,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,47.781905,223.657752,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.constructorDefault","avgt",1,3,58.872965,397.342033,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,3084.305054,442.412354,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,5782.836506,832.771802,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,8195.065538,204.251067,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,11048.749447,11229.406179,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,14118.291320,21190.596064,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,15579.736622,4845.880357,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,20050.042921,35355.010796,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,23107.206580,48020.020841,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,23359.160218,8615.730891,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.contains","avgt",1,3,30169.083953,65263.350982,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,25450252.758333,2774371.403713,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,100769452.821212,29280523.490517,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,230453813.933333,30401084.615625,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,398336532.222222,35796671.210626,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,623302277.500000,265015749.115414,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,892506291.666667,396527550.531497,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,1181890750.000000,1276122401.645161,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,2092829069.666667,10198726974.132200,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,1972678166.666667,235178970.963747,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.containsAll","avgt",1,3,2493529028.000000,487831649.881526,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,7628.347187,753.542971,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,14961.281493,2622.756811,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,22591.924368,3625.876097,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,30588.648719,13748.030704,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,38570.608320,14135.010160,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,45415.855743,3762.061225,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,52953.405000,1808.959281,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,59643.085993,3463.450374,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,67769.413038,8330.730718,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.descendingIteratorConsumption","avgt",1,3,75643.786528,14958.614127,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,26.295919,96.734851,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,34.795175,76.807619,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,39.174662,47.419686,"ns/op",30000
